"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","Spam"
0.48,0,0,0,0,0,0.97,0,0,0.97,2.43,2.43,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.488,0,78,239,1
0,0,0,0.99,2.48,0,0.49,0,0,0,0,0,0,0,0,3.48,2.48,0.49,0,0,0,0,1.99,0,0,0,0.588,0.168,0,0,42,331,0
0.1,0,0.1,0,0.31,0,0.84,0,0,0,1.78,0.63,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.177,0.035,0.07,0,29,417,0
0.13,0,0,0,0,0,0.52,0,0,0,0.52,0.26,0,0,0,0.65,0.79,0.13,0,0.52,0,0,0,0,0,0,0.164,0.036,0,0,32,481,0
0,0,0.61,0,0,0,0.61,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0
0.09,0,0.09,0,0.29,0.39,0.48,0.58,0,0.19,1.66,1.66,0,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0.31,0,494,1458,1
0.27,0,0.27,0.27,0,0.54,0.82,0,0,0.54,2.46,2.73,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0.13,0.086,139,276,1
0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0
0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.44,0.44,0,0,0,0.44,0,0,0,0,0.44,0.119,0,0,0,15,105,0
0.32,0,0.64,0.64,0,0,0.32,0,0,0.32,2.27,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,10,139,1
0.3,0,0,0,0,0,0.15,0,0,0,1.51,0.45,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0.087,0,18,208,1
0.06,0,0,0,0,0,0.2,0,0,0,0.27,0.2,0,0,0,0.75,0.81,0.06,0,0.27,0,0,0.47,0,0,0,0.183,0.048,0,0,36,827,0
1.55,0,0.77,0.38,0,0.38,1.16,0,0,0,1.93,0.38,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.609,0,22,160,1
0,0,0,0,0,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,3,14,0
0.49,0,0,0,0,0,0,0.16,0,0.33,0.82,0.49,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.197,0,0.616,0,128,549,1
0.7,0,0,0,0.35,0,0.7,0,0.35,0,5.96,1.4,0,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,12,94,1
0.17,0,0,0,0,0,0.17,0.05,0,0,0.22,0.17,0,0,0,0.96,1.02,0.05,0,0.28,0,0.11,0.73,0,0,0,0.182,0.091,0,0,38,1161,0
0,0,0,0,0,0,1.29,0,0,0,2.59,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,0
0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.505,0.168,0,0.084,28,236,0
0.32,0,0.64,0.32,0,0,0.32,0,0,0.32,2.27,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,10,139,1
0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0.955,0,5,24,0
0,0,0,0,0,0,1.28,0,0,0,2.05,2.31,0,0,0,0.25,2.57,0,0.51,0,0,0,0.25,0,0,0,0.117,0,0.039,0,45,237,0
0,0,0,1.08,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,0,16,72,1
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,4,10,0
0,0,0.65,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,92,0
0,0,0,1.2,0.4,0,0.8,0,0,1.6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,13,114,1
0,0,0,0,0,0,0,0,0,0,3.47,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0.773,0,1,17,0
0.91,0,0,0.45,0,0,0,0,0,0,2.28,0,0,0,0,0.91,0.91,0,0,0,0.45,0,0,0,0,0,0,0,0,0,7,103,0
0,0,0,0,0,0,0,0,0,0,5.26,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,55,70,0
0.12,0,0,0,0,0,0.37,0,0,0,0.49,0.24,0,0,0,0.62,0.74,0.12,0,0.37,0,0,0.12,0,0,0,0.189,0.034,0,0,41,535,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
0,0,0,0,0,0,1.71,0,0,0,0,0,0,0,0,1.71,0.57,0,0,0,0.57,0.57,0,0,0,0,0.077,0,0,0,12,111,0
0,0,0,0,0,0,0,0,0,0,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0,295,347,1
0.27,0,0.09,0.18,0,0,0.72,0.36,0,0,2,3.27,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.045,0.03,0.242,0.03,69,542,1
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0.373,0,4,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,2.32,0.391,0,0,0,4,18,0
0,0,0,0,0,0,0,0,0,0,0.49,0.99,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.177,0,0,0.088,114,447,1
0.29,0,0.03,0.14,0.67,0.29,0.67,1.23,0.03,0.44,3.43,1.53,0,0.59,0.63,0,0,0,0,0,0.03,0,0,0,0,0,0.075,0,0.613,0.137,763,2453,1
0,0,0,0,0,0,4.34,0,0,0.62,0,0.62,0,0,0,3.1,0,0,0,0,0,0.62,0,0,0,0,0.166,0,0.333,0,34,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.08,2.08,0,0,0,0,0,0.173,0,6,48,0
0.68,0,0,0.45,0.45,0.22,1.81,0,0.79,0.11,2.38,1.36,0,0.11,0.22,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0.574,0.019,94,385,1
0.46,0,0,1.86,0.93,0.46,0,0,0,0,0.93,1.4,0,0,0.46,0,0,0,0,0,0,0,1.4,0,0,0,0.071,0,0.571,0,64,213,1
0.77,0,0.57,0.57,1.34,0,0.38,0,1.15,0.19,2.11,1.15,0,1.34,0.77,0,0,0,0,0,0.19,0,0,0,0,0,0.027,0,0.438,0.054,525,921,1
0,0,0,0,0,0,0,0,0,0,2.58,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,2.354,0,13,69,1
0.21,0,0.43,0,0.14,0.07,0.57,0.07,0,0.28,4.31,0.64,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,10,380,1
1.81,0,0,0,0,0.2,0,0,0,0,3.62,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,17,164,0
0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,12,103,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,5,35,0
0.58,0.58,0,0,0,0,1.17,0,0,0,4.11,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0.197,0,61,297,1
0,0,0.42,0,0,0,0.84,0,0,0,2.1,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.441,43,266,0
0.72,0,0.62,0.62,0.93,0,0.62,0,1.04,0.2,1.87,0.83,0,0.62,0.72,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.548,0.033,685,1516,1
0.86,0,0,0,0,0,0,0,0,0,2.17,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,1.133,0,6,114,1
0,0,0,0,0,0,3.44,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,8,33,0
0,0,0,1.08,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,0,16,73,1
0.33,0,0.66,0,0,0,0.33,0,0,0.66,2.33,0.33,0,1.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.12,0,21,304,1
0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0.149,0,0,0,15,57,0
0.53,0,0,0.53,0,0,1.06,0,2.12,0.53,2.65,2.65,0,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,0.095,0,60,131,1
0.71,0,0.3,0.1,0.81,0.1,0.5,0,0,0,2.23,2.03,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0.264,0.977,0.033,56,1045,1
0,0,0,0,1.92,0.96,0,0,0,0,3.84,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0,6,21,1
0.28,0,0.28,0,0,0,0.86,0,0,0.57,2.88,2.01,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0,0.218,0,40,218,1
1.16,0,0,0.58,0,0,0.58,0,0,0,1.16,3.48,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.165,0,12,102,1
0.56,0,0.23,1.24,0.4,0.11,0.68,0.36,0.28,0.4,3.08,1.32,0,0.44,0.6,0,0,0,0,0,0,0,0,0,0,0,0.052,0.065,0.413,0,181,1643,1
0,0,0,0,0.37,0,0,0,0,0.75,3.75,3.38,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.099,0.597,0,0,13,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0
0.51,0,0.34,0,0.17,0,0.68,0.34,0,0.17,2.9,2.05,0,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0.025,183,660,1
0.3,0,0.91,0.3,0,0,0.3,0,0,0.3,2.12,3.03,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0.052,11,184,1
0.22,0,0,0.22,0.22,0,0.44,0,0,0,1.57,0,0,0,0,0.44,0.22,1.12,0.22,0,0.22,0.22,0.22,0,0,0,0.169,0.033,0.033,0,12,203,0
0.8,0,0.16,0,0,0,0.64,0,0,0.16,1.6,0.47,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0.299,0,24,174,1
0,0,0.16,1.14,0.32,0.32,0.48,0,0,0,0.81,1.46,2.93,0.16,0.81,0,0,0,0,0,0,0,0,0,0,0,0.35,0.053,0.134,0.026,57,1038,1
0,0,0,0,1.27,0,1.27,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0.111,0,7,45,0
0,0,0,0,0.63,0.31,0.31,0,0,0,0.95,0.47,0,0,0,3.34,0.63,0.47,0.15,0,0.15,0.15,0.47,0,0,0,0.199,0.049,0.174,0,100,608,0
0.21,0,0,0.21,0.21,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0,0,0.21,0.21,0,0.21,0,0,0,0.149,0,0,0,15,188,0
0,0,0,0,1.08,0,3.26,0,0,0,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,21,39,0
0,0,0,0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.572,0,28,87,1
0,0,0,0,1.47,0,1.47,0,0,0,5.88,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,3,17,1
0.66,0,0,0,0.33,0,0,0,0,0,1.98,0.66,0,0,0,0.99,0.66,0.66,0.33,0,0.33,0.66,0.33,0,0,0,0.282,0,0,0,13,188,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,7,64,0
0.98,0,0,0,0,0,0.65,0,0,0,2.61,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.477,0,121,312,1
0.97,0,0,0,1.94,0,0.97,0,0,0,5.82,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0,0,14,70,0
0.84,0,0,0,1.68,0.84,0,0,0,0,3.36,0.84,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0,43,125,1
0.28,0,0,0,0.28,0.28,0,0,0,0,2.87,1.72,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0.137,0,0,0,15,156,0
0,0,0,0,0,0,0.98,0,0,0.98,2.45,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0.645,0.064,25,135,1
0,0,0.6,0,1.21,0,0,0,0,0,1.21,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0.414,0.31,0,17,191,1
0,0,0,0,0,0,0,0,0,1.09,3.29,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0.371,0,28,96,1
0.56,0,0.56,0,0.56,0,0.56,0,0,0,3.38,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.502,0.083,148,375,1
0,0,0,0,0,0.28,3.97,0,0,0,3.97,0.85,0,0,0,0.28,1.13,0,0,0,0,0,0.28,0,0,0.28,0,0,0.08,0,16,139,0
0.31,0,0.03,0.35,0.66,0.31,0.7,1.28,0.03,0.42,3.12,1.36,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.324,0.126,116,2218,1
0.42,0,0,0,0,0,0.21,0,0,0,0.85,0.21,0,0,0,2.13,0.21,0.21,0,2.13,0,0,0.42,0,0,0.21,0.443,0.068,0,0,18,260,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
0.2,0,0.2,0,0,0,0.5,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.049,0,0,0,10,263,0
0.48,0,0.24,0,0.08,0,0.56,0,0,0,0.88,0.48,4.57,0.4,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0.326,102,1481,1
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,3.47,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,11,72,0
0.4,0,0.05,0.05,0,0,0.3,0,0.05,0,1.55,0.75,0,0.15,0.2,0.05,0.05,0,0,0,0,0,0,0,0,0.05,0.045,0,0.054,0,96,588,1
0,0,0,0.55,3.91,0,0,0,0,0,1.67,2.23,0,0,0,0.55,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0.085,0,5,48,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0.558,0,7,28,0
0.15,0,0.31,0.04,0,0.02,0.08,0,0.02,0,0.08,0.06,0,0,0,0.44,0.47,0.02,0,0.11,0,0,0,0.02,0,0,0.15,0.044,0,0,52,2078,0
1.14,0,0,0,0,0,0,0,0,0,2.29,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,0,6,27,1
1.58,0,0,0,0,0,1.58,0,0,0,3.17,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,21,46,1
0,0,0,0,0,0,0,0,0,0,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,11,47,1
0,0,0,0,0,0,1.33,0,0,0,2.66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326,0,11,44,1
0,0,0,0,0.45,0.45,0.9,0,0,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.64,0,71,184,1
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0.43,0,0,0,0,0,0,0,0,0.87,2.62,1.31,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0.577,0,90,320,1
0.35,0,0.03,0.1,0.8,0.28,0.7,1.19,0.03,0.45,3.19,1.43,0,0.38,0.63,0,0,0,0,0,0,0,0,0,0,0,0.077,0,0.453,0.119,286,2207,1
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0.735,0,10,18,0
0.1,0,0.1,0,0,0,0.72,0,0,0.2,4.17,1.35,0,0.52,0.41,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0.095,0,24,318,1
0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0.176,0,0.176,0,25,81,1
0.11,0,0.02,0,0,0,0.14,0,0.02,0,0.11,0.08,0,0,0,0.5,0.53,0.02,0,0.14,0,0,0.38,0,0,0,0.182,0.049,0,0,52,1617,0
0,0,1.29,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.188,0,51,137,0
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,36,110,1
0,0,0,0,0,0,0,0,0,0,3.37,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,11,53,1
0.44,0,0,0,0,0,0,0,0,0.89,2.24,1.34,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0.482,0,78,325,1
0,0,0.49,0,0.49,0,0.24,0,0,0,0.99,0.49,0,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0,0.054,0,0,0,157,380,0
0.4,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,3,31,0
0.52,0,0.32,0.04,0.42,0.39,1.37,1.69,0,0.54,3.47,1.32,0,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0.02,0.058,0,0.638,0.182,117,3498,1
0.32,0,0.18,1.01,0.4,0.1,0.72,0.36,0.25,0.36,3.05,1.41,0,0.29,0.76,0,0,0,0,0,0,0,0,0,0,0,0.042,0.073,0.337,0,181,1613,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.666,0,0,0,7,19,0
0.15,0,0.05,0,0,0,0.15,0,0.05,0,0.31,0.15,0,0,0,0.78,0.83,0.05,0,0.47,0,0,0,0,0,0.1,0.162,0.084,0,0,38,1150,0
0,0,0,0,0.41,0,0.41,0,0,0,0.41,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.776,43,354,0
0,0,0,0,0,0,1.05,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62,1
0.48,0,0.48,0,0,0.48,0.24,0,0,0,1.21,1.45,0,0.48,0.24,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0.036,0,66,255,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0.6,0,0.6,0,0,0,1.81,0,0,0,2.72,1.21,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.142,0.047,0.19,0,31,199,1
0.76,0,1.02,0.17,0.08,0.17,0.59,0,2.22,0.08,1.62,0.42,0,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0.08,0.063,0,0.42,0.012,669,1402,1
0.64,0,0,0,0,0,0.64,0,0,0,1.93,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,61,278,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0
0,0,0.36,0.72,0.36,0,0,0,0,0,2.91,2.18,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.36,0.297,0.059,0.178,0,11,115,1
0,0,0,0,0,0,0,0,0,0,6.55,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
0,0,0,1.29,0.43,0,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.124,0,0.31,0,8,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0.75,0,0.25,0,0,0.25,0.25,0,0,0,2.51,1.75,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.042,0,7,118,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.35,0.35,0,0.35,0,0.35,0,0,0,0,0.35,0,0,0,0,11,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0.68,0,0,0,0,0,4.1,0,0,0,2.73,2.05,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.706,0,38,137,1
0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0.103,0,0,0,33,162,1
1.25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,1
0.44,0,0,0,0,0,0.88,0,0,0,3.96,3.08,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.669,0,82,165,1
0,0,0,0,0.44,0,1.33,0,0,0,4.46,1.78,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,0.072,28,153,1
0,0,0,0,1.04,0,0.41,0,0,0,1.04,0.2,0,0.2,0,1.46,1.46,0,0,0,0,0,0,0,0,0,0.401,0.109,0.182,0,26,364,1
0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0.24,0,0,0,0,0.195,0,0,0,35,239,0
0.29,0,0,0,0.29,0.14,0.58,0,0,0,2.35,0.88,0,0,0.44,0,0,0,0,0,0,0,0,0.29,0,0,0.204,0,0.204,0.102,73,400,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0.74,0,0,0,1.12,1.12,1.12,0,0,0,2.99,2.24,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0,57,208,1
0.67,0,0,2.02,0,0,0,0,0,0.67,3.37,1.35,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0.286,0,39,189,1
0,0,0,0,0,0,1.17,0,0,1.17,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924,0,10,59,1
0.98,0.49,0,0,0.98,0,0.98,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,272,571,1
0.29,0,0.29,0.29,0,0.29,0,0,0,0.29,3.66,1.31,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.024,0,0.265,0,38,437,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,2.17,0,0,0,0,0,0,0,0,0,0.529,0,0,0,11,68,0
0.35,0,0.7,1.41,0,0.35,1.06,0,0,1.06,5.3,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,60,213,1
0,0,0,1.12,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.408,0,25,82,1
0.71,0,0.3,0.1,0.81,0.1,0.5,0,0,0,2.23,2.03,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0.264,0.975,0.033,56,1042,1
0.32,0,0.32,0.16,0,0,0.65,0,0,0,4.67,0.65,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0.36,0,10,196,1
0.35,0,0.17,0,0.35,0.17,0.53,0,0,0.71,3.76,1.97,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0.234,0,97,359,1
0,0,0.32,0,0,0,0.32,0,0,0,1.3,0.98,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.65,0.257,0,0,0,7,104,0
2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0
0.48,0,0.29,0,0.09,0,0,0,0,0.19,1.35,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,17,267,0
0,0,0,0,0.8,0,0,0,0,0,0.8,0.8,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0.089,0,0,0,28,89,0
0,0,0.57,0,0,0,0,0,0,0,2.31,2.89,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,5,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0.473,14,27,0
0,0,0,0,0,0,0,0,0,0,5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,1.31,1.31,0,0,0,0,1.31,1.31,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,186,291,1
0,0,0.19,0,0.19,0,2.32,0,0,0,2.51,1.16,0,0,0,0.19,0.58,0,0,0,0,0,0.19,0,0,0.38,0.251,0,0,0.071,11,156,0
0.41,0,0.41,0,0,0,2.07,0,0,0,7.05,2.48,0,0.82,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,335,450,1
1.97,0,0,0,0,0,0,0,0,1.47,4.43,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,0,152,330,1
1.01,0,0.8,0,0.1,0.3,0.7,0,1.61,0,1.31,0.7,0,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.49,0.015,669,1351,1
0,0,0,0,0,0,0,0,0,0,3.33,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0.92,0,0,0,0.165,0,0.165,0,7,45,0
1.14,0,0,0.09,0.19,0.38,0.19,0,0,0,1.52,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.591,0,31,771,1
0.34,0,0,0,0,0,1.37,0,0,0,2.74,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0.406,0,6,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,1.03,0,0,0,0,0,0,0.342,0,0,0,10,51,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0.22,0.154,0,0,0,15,122,0
