CustomerID,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,HomeOwner,CarsOwned,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardSpendMonth
0142-QMGDVL-8WD,Male,30,15,Crafts,No,5,No,39000,9.3,1.098981,2.528019,Yes,Unmarried,2,6,1,2,20,No,Yes,Visa,12,1301.6
8214-NVCQAC-3HH,Male,79,12,Crafts,No,39,Yes,47000,7.9,1.095335,2.617665,No,Married,2,0,1,1,26,No,No,Disc,39,4017.7
1884-TYBPZG-HGL,Male,62,15,Sales,Yes,8,No,49000,4.8,0.827904,1.524096,No,Unmarried,1,1,1,1,17,No,Yes,Visa,22,2168.6
0072-MQVNDV-4KO,Male,27,16,Sales,No,0,No,29000,10.9,0.622717,2.538283,Yes,Married,4,2,1,1,29,No,No,Visa,9,5348
5788-QLVXSO-HER,Male,34,18,Professional,No,2,No,51000,6.2,0.322524,2.839476,No,Unmarried,3,0,1,0,23,Yes,Yes,Visa,16,4908.7
8931-XMXDFT-RXL,Female,79,7,Agriculture,No,45,Yes,20000,19.2,1.40928,2.43072,No,Unmarried,1,2,1,1,22,No,Yes,Visa,39,1228.1
3682-HHDSLK-HXO,Female,68,13,Professional,No,18,No,74000,7.2,0.340992,4.987008,No,Married,2,1,0,1,29,Yes,No,AMEX,32,4473.6
1516-CYANIZ-RY8,Male,37,18,Labor,No,8,No,193000,3.7,4.820175,2.320825,No,Married,3,0,1,3,23,No,Yes,Disc,10,3681.9
7570-FPTDKK-0IF,Female,52,11,Labor,No,22,No,94000,19.2,1.44384,16.60416,No,Unmarried,1,3,0,2,35,No,Yes,Mast,32,1886
7515-AFJDMR-B0B,Female,23,9,Labor,No,6,No,21000,9.5,1.510215,0.484785,Yes,Married,5,0,0,1,30,No,Yes,Othe,5,1900.1
1684-SWFFWY-K3C,Male,57,15,Professional,No,8,No,121000,7.8,1.906476,7.531524,No,Unmarried,1,1,1,3,20,No,Yes,AMEX,33,3458.5
2049-KTNHMV-YMX,Female,40,13,Service,No,10,No,24000,6.6,0.449856,1.134144,No,Married,2,1,0,0,28,Yes,Yes,Othe,15,171.6
1085-WJCGKC-MRO,Female,66,13,Professional,No,22,No,53000,13.5,1.7172,5.4378,No,Unmarried,1,1,0,3,17,No,No,Mast,30,778.5
9249-AXADUL-D5S,Female,61,15,Professional,No,15,No,56000,11.3,4.378976,1.949024,No,Unmarried,1,7,1,3,28,Yes,Yes,AMEX,17,5454.5
1734-EAYBEZ-PZ0,Male,79,16,Professional,No,15,Yes,26000,18.1,2.301234,2.404766,No,Unmarried,1,0,0,4,21,Yes,No,AMEX,29,2316.3
3385-UPMYTY-3KI,Female,75,11,Sales,No,7,No,19000,4.2,0.174762,0.623238,No,Unmarried,1,6,1,3,28,No,No,Disc,15,169.7
2931-WBFVCF-CNX,Male,35,20,Crafts,Yes,6,No,47000,5.5,0.700535,1.884465,No,Unmarried,1,9,1,2,33,No,Yes,Disc,12,1958.7
9639-WDHBCL-5A8,Male,22,15,Sales,No,0,No,19000,12.5,0.605625,1.769375,Yes,Unmarried,1,1,0,1,28,Yes,Yes,Othe,1,1342.6
9081-UBQDSR-6IK,Male,73,14,Crafts,No,34,No,164000,29.7,4.188888,44.519112,No,Married,2,4,1,4,25,Yes,Yes,Disc,40,5557.8
8639-AUPQYM-25S,Male,23,13,Professional,Yes,0,No,16000,1.1,0.015312,0.160688,No,Unmarried,1,2,0,0,28,No,Yes,Mast,5,2998.8
8745-DMQULS-JO0,Male,19,14,Sales,No,0,No,23000,2.1,0.083076,0.399924,No,Married,5,0,1,5,42,Yes,No,Visa,1,2478.1
6163-GILGEU-DY5,Male,77,16,Labor,Yes,26,Yes,13000,17.3,0.937833,1.311167,No,Unmarried,1,2,1,2,37,No,Yes,Disc,31,601.3
7939-ERYSUF-ZB5,Female,51,14,Labor,No,18,No,74000,11.9,1.303288,7.502712,No,Married,4,2,1,1,33,No,No,Mast,18,1324.3
0077-YFKJAV-D91,Female,56,18,Professional,No,3,No,129000,5.5,0.929445,6.165555,No,Married,2,9,1,1,23,Yes,Yes,Disc,13,2534.6
6322-BPCXEI-Q4D,Female,46,16,Sales,Yes,4,No,56000,6.1,0.044408,3.371592,No,Unmarried,1,1,0,3,27,Yes,No,AMEX,9,1989.3
1712-VZCJTW-W1K,Female,38,15,Crafts,No,8,No,36000,5.2,0.763776,1.108224,No,Married,2,1,1,2,13,No,No,Disc,7,2644.2
3736-LXGHWH-QT3,Female,52,18,Professional,Yes,5,No,96000,29.3,6.553824,21.574176,Yes,Unmarried,1,0,1,3,26,No,Yes,Disc,23,1618.9
8405-GXTJBV-W7N,Female,67,10,Service,No,35,Yes,22000,14.9,1.042404,2.235596,No,Unmarried,1,2,1,5,22,No,No,Visa,30,1124.4
5214-MDMLPQ-1MT,Male,28,15,Sales,No,1,No,43000,9.2,1.170976,2.785024,Yes,Unmarried,1,1,0,1,27,No,Yes,Othe,11,1436.6
6762-UARYPL-51S,Female,36,18,Sales,No,2,No,29000,30.7,3.605715,5.297285,Yes,Unmarried,1,2,1,4,31,Yes,Yes,Disc,3,1644
0046-IBWRNV-OP7,Male,39,15,Sales,Yes,3,No,28000,13.2,0.450912,3.245088,No,Married,4,0,1,0,35,Yes,Yes,AMEX,16,2983.7
2834-OGEVTU-9O7,Female,55,12,Sales,No,3,No,29000,14.2,2.277254,1.840746,No,Married,2,0,1,2,21,No,Yes,Disc,21,2626.3
8157-GPGMVO-VJW,Male,65,13,Professional,Yes,15,Yes,18000,5.1,0.512244,0.405756,No,Unmarried,1,5,0,1,20,No,No,Disc,26,1730.1
0037-VHZRCO-JXT,Female,73,10,Sales,No,9,Yes,14000,1.9,0.01862,0.24738,No,Married,2,1,1,1,27,No,Yes,Disc,37,618.6
2802-MDQRFW-U5L,Male,34,15,Crafts,No,10,No,36000,18,3.1752,3.3048,No,Married,6,1,1,2,33,No,No,Visa,16,4152
9108-FHQQBK-LAH,Female,67,19,Sales,No,7,No,152000,8.4,7.584192,5.183808,Yes,Unmarried,1,0,0,1,23,Yes,Yes,AMEX,22,18999.3
1570-TKBDYZ-6W5,Male,54,12,Professional,No,19,No,84000,9.9,4.839912,3.476088,No,Unmarried,2,0,1,4,25,No,Yes,Visa,8,4703.3
1321-FAHMBA-8RX,Male,31,16,Sales,No,1,No,32000,15.3,1.703808,3.192192,Yes,Unmarried,1,1,1,2,23,No,Yes,Disc,13,2942.2
8828-EKUUDS-Z2E,Female,66,22,Sales,No,2,Yes,22000,17.8,1.045572,2.870428,No,Married,2,12,1,1,14,Yes,Yes,AMEX,9,3273
8765-JDCAXZ-S3V,Male,51,19,Agriculture,No,23,No,143000,5.9,2.227368,6.209632,No,Married,2,0,1,3,20,No,No,Disc,30,3475.9
8723-NTRQSS-JQZ,Male,35,17,Sales,No,2,No,22000,2.4,0.099792,0.428208,No,Unmarried,2,5,1,2,31,No,Yes,Disc,3,2901
6844-VETJBH-XEI,Female,47,16,Service,No,4,No,50000,11.4,2.6448,3.0552,Yes,Married,3,3,1,3,29,No,No,Disc,23,960.4
0423-RHVQHI-61H,Male,65,16,Sales,No,3,No,42000,14.6,1.483944,4.648056,Yes,Unmarried,1,5,0,0,33,No,Yes,Disc,8,2311.4
0803-ZSJGGL-OSE,Female,23,18,Sales,No,0,No,13000,3.3,0.132132,0.296868,No,Married,4,0,1,1,26,No,Yes,Othe,5,3422.6
5219-ZVCGZQ-LCE,Female,34,18,Crafts,Yes,5,No,55000,5.3,1.18932,1.72568,Yes,Married,5,0,1,3,23,Yes,Yes,Disc,16,1958.6
0290-RPEAHR-8B2,Male,78,8,Service,No,39,Yes,23000,12.3,0.096186,2.732814,No,Unmarried,1,8,1,1,21,No,No,Othe,39,3243
9783-VWYGCO-70P,Male,68,13,Sales,No,7,Yes,15000,3.5,0.066675,0.458325,No,Married,2,0,1,1,32,No,No,Disc,40,2583.4
8477-FURXBL-V98,Male,47,15,Service,Yes,8,No,45000,19.7,2.526525,6.338475,No,Unmarried,1,2,1,1,14,No,No,Disc,4,426.9
3631-ONIBHG-JMI,Male,33,16,Crafts,Yes,8,No,20000,13.3,0.8512,1.8088,No,Unmarried,1,1,1,2,17,Yes,No,Mast,15,4593.3
2563-WMFFVX-82H,Male,36,21,Sales,No,2,No,48000,13.4,0.73968,5.69232,No,Unmarried,1,1,0,2,39,No,Yes,Mast,8,2102.8
9827-QPOKBY-LKO,Male,32,16,Service,No,5,No,42000,6.7,1.328208,1.485792,No,Married,2,0,1,3,30,No,Yes,Visa,14,2756.5
3145-VNGWUY-ZQS,Male,64,16,Sales,No,10,No,35000,7.5,1.62225,1.00275,No,Married,2,1,1,0,15,No,Yes,Visa,30,1872
4025-RCPSYI-803,Male,54,15,Professional,No,5,No,38000,9,1.17648,2.24352,Yes,Married,4,1,1,2,21,Yes,Yes,Mast,10,1738.4
6442-NNEOBK-8M9,Female,62,17,Sales,No,5,No,66000,7.9,1.569414,3.644586,No,Married,2,0,0,3,13,No,Yes,Disc,10,2294.9
3754-JJTSIX-HW4,Female,18,13,Professional,No,0,No,19000,4.1,0.10127,0.67773,No,Married,6,2,0,5,24,Yes,No,Othe,0,2242.5
4092-XAPMSL-F1S,Female,79,12,Professional,No,13,Yes,10000,6.8,0.06052,0.61948,No,Married,2,4,0,1,27,Yes,No,Mast,19,2363.9
5140-JORCZS-SWG,Male,70,14,Service,No,22,Yes,21000,11.8,0.317184,2.160816,No,Married,3,1,0,1,19,No,Yes,Disc,33,1421.9
9751-UJKWLO-R2B,Male,42,17,Service,No,12,No,114000,7,2.73714,5.24286,No,Unmarried,2,0,1,2,28,No,Yes,Disc,22,16555.9
3174-AHTEYY-QJK,Female,69,10,Sales,No,8,No,41000,5,1.64205,0.40795,No,Unmarried,1,0,0,3,27,Yes,Yes,Mast,15,2294.5
8036-YWCZIP-OOA,Female,24,18,Service,No,0,No,23000,14.3,0.983411,2.305589,Yes,Unmarried,1,13,1,4,28,No,No,AMEX,7,4380.2
1729-LDUPIQ-AKS,Male,26,16,Professional,No,1,No,21000,3.3,0.135828,0.557172,No,Married,3,0,1,2,34,Yes,Yes,Disc,1,1229.6
9523-PJUBAK-KSC,Female,61,13,Labor,No,27,No,110000,29.7,9.96435,22.70565,No,Unmarried,2,10,1,1,24,No,No,Disc,34,4975.3
1512-XVXHMT-7YJ,Female,36,19,Professional,No,4,No,29000,7.9,0.494856,1.796144,No,Unmarried,5,0,1,0,22,No,Yes,Visa,6,1514.9
9513-EFLYMG-UEA,Female,68,11,Sales,No,12,No,102000,8.7,1.206864,7.667136,No,Unmarried,1,1,1,3,17,Yes,Yes,AMEX,23,3840.4
0076-YGZXNR-QMC,Male,35,14,Professional,No,4,No,22000,5.9,0.391996,0.906004,No,Unmarried,1,1,0,2,29,Yes,No,Disc,4,1153.9
7141-HNJHVQ-3VB,Female,55,10,Crafts,Yes,14,No,42000,6.1,1.168272,1.393728,No,Married,2,0,1,5,18,Yes,No,Visa,15,4744.1
7689-PZGVSS-C8Q,Female,49,12,Sales,No,6,No,36000,14.9,2.62836,2.73564,No,Unmarried,1,9,1,3,27,No,No,Visa,29,1584.2
3288-JVGWKD-YGB,Male,20,11,Professional,No,0,No,19000,4.6,0.443992,0.430008,No,Married,4,0,0,1,28,No,No,Disc,2,2811.4
1273-MSAUOB-2O9,Male,25,19,Service,No,0,No,31000,23.4,1.915056,5.338944,Yes,Unmarried,1,1,1,1,26,Yes,Yes,Mast,8,1536.8
0558-SITMGB-YZ9,Female,47,11,Professional,Yes,16,No,66000,15.1,6.87654,3.08946,No,Married,6,0,1,3,24,No,No,AMEX,29,4722.8
4944-ITFWMY-KDC,Male,66,13,Labor,Yes,19,Yes,23000,10.4,1.418456,0.973544,No,Married,3,1,1,3,28,No,No,Visa,36,1334.5
1103-KTXUJS-ZPH,Female,18,13,Service,No,0,No,15000,4.9,0.21021,0.52479,No,Married,4,1,1,2,17,Yes,Yes,Mast,0,2318.1
0570-SPHLVW-B1R,Male,25,10,Agriculture,No,7,No,21000,8.9,0.14952,1.71948,No,Married,4,9,1,2,28,Yes,Yes,Disc,7,1116.3
3402-FTLZQI-30T,Female,68,16,Labor,Yes,30,No,237000,5,7.5366,4.3134,No,Unmarried,1,0,1,4,29,Yes,Yes,Mast,10,4025.4
6702-MJNIGH-KYH,Male,61,18,Labor,Yes,20,Yes,32000,10.6,0.132288,3.259712,No,Unmarried,1,0,0,0,16,No,Yes,Visa,8,1219.6
0908-VOARVR-1L4,Male,49,15,Service,No,17,No,208000,8.3,8.2004,9.0636,No,Married,5,0,1,4,33,No,Yes,AMEX,31,5094.4
4459-SHQKCK-YYU,Female,26,17,Professional,No,0,No,82000,10.1,1.391376,6.890624,Yes,Married,2,0,1,3,38,Yes,No,Mast,8,4100.2
3319-YDSBGY-41V,Female,62,13,Service,No,30,No,182000,26.2,28.84882,18.83518,Yes,Unmarried,1,8,1,2,33,No,No,Othe,39,3373.9
4308-OSQDNR-9D6,Male,20,15,Labor,No,0,No,17000,3.9,0.459459,0.203541,Yes,Married,5,8,1,1,24,No,No,AMEX,2,2296.4
6343-MDDJHT-XZJ,Female,74,9,Professional,No,26,No,62000,10.7,2.428044,4.205956,No,Unmarried,1,4,1,1,19,No,No,Disc,40,6076.5
6378-WSYINQ-NNO,Female,30,15,Service,No,3,No,30000,30.6,3.87396,5.30604,Yes,Unmarried,2,4,1,1,21,No,Yes,Visa,8,1314.5
7442-JTPBTI-5SZ,Female,64,11,Sales,No,5,No,18000,6.1,0.371124,0.726876,No,Married,2,5,0,3,23,No,No,Disc,3,1719.9
3401-LGDNVB-E53,Male,22,16,Sales,Yes,0,No,20000,3.8,0.22268,0.53732,Yes,Unmarried,1,2,0,4,22,No,Yes,AMEX,1,4973.5
7670-PQQZMH-YSU,Male,30,17,Crafts,No,6,No,109000,18.4,1.464088,18.591912,No,Married,5,0,1,1,32,Yes,No,AMEX,11,7631.2
3303-GJYFBQ-K1T,Male,66,9,Labor,No,33,Yes,88000,8.3,2.622136,4.681864,No,Unmarried,1,2,1,4,27,Yes,Yes,Visa,37,1691.5
4707-LKQWVH-DVB,Female,27,9,Labor,Yes,7,No,22000,9.1,0.106106,1.895894,No,Married,4,7,1,0,28,No,No,Visa,9,3447.6
3743-WMVESG-C4C,Male,45,23,Sales,No,2,No,58000,9.6,1.158144,4.409856,No,Unmarried,1,11,0,2,25,No,Yes,Disc,2,5670
6220-DNXMOB-3CJ,Female,75,16,Professional,No,8,No,28000,3.9,0.171444,0.920556,No,Unmarried,1,3,0,3,26,No,Yes,Mast,4,507.4
7512-DILXWV-6YD,Male,43,17,Sales,Yes,3,No,127000,6.9,0.70104,8.06196,No,Unmarried,1,0,1,3,27,Yes,Yes,Mast,8,2246
8389-PNASXX-NKE,Female,35,15,Sales,No,1,No,51000,18.3,3.406545,5.926455,Yes,Unmarried,1,7,1,1,38,Yes,Yes,AMEX,17,4743.7
4924-TJCPTE-P6D,Female,31,13,Labor,No,6,No,29000,12.4,0.927768,2.668232,Yes,Unmarried,1,2,0,2,33,Yes,No,Disc,3,2863
4583-LDDOHQ-VFX,Male,70,18,Service,No,29,No,141000,10.7,5.642538,9.444462,No,Married,2,1,1,1,29,No,Yes,Visa,29,2513.1
4651-FZBXWY-6F0,Male,22,17,Sales,No,0,No,20000,14.9,0.50064,2.47936,No,Married,2,1,0,4,32,Yes,Yes,Disc,5,3935.8
4157-SFKIZN-I6C,Male,69,17,Professional,No,18,No,64000,12,2.5344,5.1456,No,Married,2,0,1,0,28,No,Yes,AMEX,40,8027.6
4000-PKSKNR-T9A,Male,42,17,Sales,No,1,No,30000,9.7,1.1349,1.7751,Yes,Unmarried,3,1,1,3,27,Yes,Yes,Visa,12,3129.8
1751-IQPXZD-CZV,Female,57,8,Sales,No,4,No,19000,6.8,0.0323,1.2597,No,Unmarried,1,1,0,3,34,No,No,Othe,1,971.7
3553-EBMWFX-MVS,Male,43,18,Sales,No,8,No,22000,11,1.45442,0.96558,No,Unmarried,1,0,0,3,27,Yes,Yes,AMEX,16,3109.9
3000-DWUGGK-EXP,Female,56,14,Sales,No,8,No,79000,14,6.07194,4.98806,No,Unmarried,1,6,1,0,21,No,No,Disc,17,1165.6
6989-XMMWMU-ORW,Female,65,13,Professional,No,8,No,55000,21.2,5.95826,5.70174,No,Married,4,0,1,1,27,Yes,Yes,Visa,18,3324.8
1931-NHXKGH-D3R,Female,66,14,Crafts,No,34,No,350000,3.9,3.69915,9.95085,No,Unmarried,1,0,0,6,17,No,Yes,AMEX,40,4156.9
0778-ADCYKA-7HH,Male,42,12,Professional,Yes,10,No,81000,7.1,3.657636,2.093364,No,Unmarried,1,1,1,0,33,Yes,Yes,AMEX,16,9137.2
8563-XFYTWE-1CH,Female,78,16,Professional,No,9,Yes,17000,9.5,0.644385,0.970615,No,Unmarried,1,0,0,2,26,No,No,Visa,10,1519
6529-QAKUNP-XYF,Female,24,16,Professional,No,0,No,30000,4.4,0.37356,0.94644,No,Unmarried,1,2,1,4,19,No,No,Mast,6,1959.8
2413-ECMIEM-PSY,Female,68,13,Professional,No,10,Yes,10000,4.2,0.27888,0.14112,No,Unmarried,1,5,1,3,30,No,No,Visa,17,2104.8
2952-JTVKHR-S7F,Female,22,11,Professional,No,1,No,23000,7.6,0.811072,0.936928,Yes,Married,4,0,1,4,30,Yes,No,Visa,4,2501
9700-DGCABT-FRY,Female,32,13,Sales,No,2,No,22000,5.4,0.070092,1.117908,No,Married,3,0,1,4,23,No,No,Mast,8,3738.5
3011-YSOAMU-FQ2,Male,55,17,Labor,No,18,No,101000,14.6,6.326034,8.419966,Yes,Unmarried,1,2,1,4,20,No,No,Disc,36,6526.1
7648-KAUMVM-HEU,Male,42,15,Sales,No,2,No,65000,5.8,2.25069,1.51931,Yes,Unmarried,1,2,1,1,22,No,No,AMEX,11,6068.9
6891-ARDRVC-EWL,Female,65,11,Labor,No,30,Yes,32000,6.9,0.59616,1.61184,No,Unmarried,1,4,0,3,25,Yes,Yes,Visa,13,5630.7
0453-LYAETZ-K69,Female,39,18,Professional,No,7,No,34000,17.3,2.129284,3.752716,No,Unmarried,2,8,0,1,26,No,No,Mast,20,1972.8
8201-AAESBF-GW3,Female,25,18,Sales,No,0,No,37000,1.2,0.245532,0.198468,Yes,Unmarried,1,0,1,2,20,Yes,No,Disc,7,3579.6
8574-GUQVLV-C04,Male,23,15,Labor,No,2,No,31000,1,0.00341,0.30659,No,Unmarried,1,1,1,2,13,Yes,Yes,Disc,5,2039.8
2392-WBLNQY-964,Male,30,16,Professional,No,2,No,19000,6,0.41496,0.72504,No,Married,2,0,1,0,21,Yes,No,Visa,12,1489.6
0359-DQOMHP-1YU,Female,50,14,Service,No,18,No,59000,6.6,2.157276,1.736724,No,Unmarried,1,2,0,3,21,Yes,Yes,AMEX,18,4990.9
9176-YPUZOB-0X8,Male,49,13,Sales,No,2,No,37000,14.3,0.89947,4.39153,Yes,Unmarried,1,7,1,1,28,No,Yes,Mast,7,1522.6
9393-XVJDYP-T0Y,Male,32,10,Service,No,10,No,30000,5.3,0.82362,0.76638,No,Married,5,4,1,2,31,No,Yes,Disc,14,2484.1
3427-AFVORF-KSQ,Male,45,19,Crafts,No,12,No,83000,5.4,2.95812,1.52388,No,Unmarried,1,5,1,1,21,No,Yes,Visa,23,1356
9357-NOWBWV-55T,Female,22,17,Labor,No,0,No,19000,3.5,0.08379,0.58121,No,Married,5,0,1,2,30,Yes,Yes,Visa,5,2956.5
2613-HPXXOY-32A,Female,30,16,Service,No,3,No,64000,7.3,0.060736,4.611264,No,Married,2,6,1,3,28,No,No,Mast,13,2067
5725-ECSRUB-X5V,Male,46,16,Labor,No,9,No,24000,1.3,0.140088,0.171912,No,Married,2,1,1,2,20,Yes,Yes,Visa,10,1992.7
3736-XFNRBQ-RGC,Female,52,16,Professional,No,6,No,33000,10,0.5082,2.7918,No,Unmarried,2,1,0,1,17,No,No,Disc,3,1343.8
9357-WUXLKE-TTP,Female,27,18,Sales,Yes,0,No,17000,11.3,0.822188,1.098812,Yes,Married,6,6,0,4,34,No,Yes,Mast,9,3048.5
4128-WQIOMO-MJX,Female,38,10,Service,No,11,No,37000,8.5,0.487475,2.657525,No,Unmarried,2,0,1,4,19,Yes,Yes,Visa,20,1126.7
2736-QDRAAN-VAI,Female,18,13,Sales,No,0,No,21000,4.5,0.17955,0.76545,Yes,Married,4,2,1,3,44,Yes,Yes,Disc,0,3884.1
5739-BYRLOH-4E9,Female,21,14,Crafts,No,1,No,29000,18.9,1.068795,4.412205,Yes,Unmarried,1,7,0,1,21,No,No,Mast,2,1435.3
3216-HYCWBS-R4X,Male,42,14,Sales,No,3,No,34000,14.7,0.67473,4.32327,No,Married,3,2,1,2,29,No,Yes,Disc,4,2044.9
5023-GJPZGQ-PDD,Male,68,10,Service,No,15,Yes,15000,4.2,0.11277,0.51723,No,Unmarried,3,10,1,0,23,Yes,Yes,Visa,6,909.7
4251-UJCSCO-W61,Male,56,13,Sales,Yes,4,No,43000,7.5,1.5222,1.7028,No,Married,2,0,0,0,26,No,No,Mast,22,3537.3
2484-ZFXONS-Y8G,Female,31,18,Service,No,4,No,78000,5.6,1.410864,2.957136,No,Married,4,1,1,4,23,Yes,Yes,Visa,13,6288.1
1163-JCDRWZ-Q3K,Male,18,13,Professional,No,0,No,19000,22.2,3.766674,0.451326,Yes,Married,5,0,1,4,25,Yes,No,Mast,0,1240.2
1351-APLKEM-62K,Male,32,12,Professional,No,2,No,29000,9.3,0.469278,2.227722,No,Unmarried,1,6,0,2,31,Yes,Yes,Disc,6,1849.3
2175-VGCTPF-370,Male,79,12,Sales,No,6,Yes,9000,3.8,0.166896,0.175104,No,Married,2,1,0,3,27,Yes,Yes,Mast,15,653.6
5161-SAEGFS-T7Q,Male,64,21,Professional,No,14,No,66000,16.4,2.013264,8.810736,No,Unmarried,1,0,0,1,25,No,Yes,Disc,24,16195.3
2603-JDZIQN-SZF,Female,53,12,Sales,No,6,No,32000,6.7,0.456672,1.687328,No,Married,2,0,0,1,37,No,Yes,Mast,8,2821.9
2459-RBRPIE-BI3,Male,40,14,Professional,Yes,9,No,42000,2.9,0.48111,0.73689,No,Married,5,1,1,0,19,No,Yes,AMEX,23,5881.5
2591-HAWSSX-B1M,Male,39,17,Professional,No,5,No,50000,15.6,2.4648,5.3352,Yes,Unmarried,1,4,0,2,24,Yes,No,Mast,1,7567.6
0044-LVJIBD-G76,Female,49,16,Professional,No,6,No,50000,6.5,1.2415,2.0085,No,Unmarried,1,3,0,5,28,Yes,No,Disc,15,1767
8454-WYVBYJ-22N,Female,75,15,Professional,No,11,No,74000,2.8,1.32608,0.74592,No,Married,2,0,0,1,24,Yes,Yes,Mast,30,5299.6
9999-EGLHVE-19G,Male,32,16,Crafts,Yes,6,No,36000,13.4,0.472752,4.351248,Yes,Married,4,6,1,0,18,No,No,Disc,3,5263.7
7731-TDRNOT-PZX,Male,23,15,Professional,No,0,No,64000,4.3,1.835584,0.916416,Yes,Married,5,0,1,2,22,No,No,Visa,5,2261.1
4030-WSTXBV-BTC,Female,79,12,Sales,No,18,Yes,9000,7.8,0.385398,0.316602,No,Unmarried,1,6,1,4,30,Yes,No,AMEX,38,1440.1
5547-KHAYAE-2AW,Female,74,11,Service,No,39,Yes,16000,9.9,0.60192,0.98208,No,Unmarried,1,7,0,3,30,Yes,No,Visa,40,3487.3
2581-UPECEP-JVH,Male,38,16,Professional,No,10,No,76000,2.6,0.436696,1.539304,No,Unmarried,2,0,1,2,21,No,Yes,Mast,20,2308.9
3542-FMTLYP-O4P,Male,44,11,Service,No,11,No,66000,0.4,0.036696,0.227304,No,Unmarried,1,0,1,3,25,No,No,Othe,27,10416.2
5649-GIECLS-1ZJ,Male,68,13,Sales,No,10,Yes,11000,4.5,0.152955,0.342045,No,Unmarried,1,2,1,2,17,No,No,AMEX,10,3857.2
7524-OITCVK-NGI,Female,19,14,Crafts,No,0,No,13000,10.8,0.256932,1.147068,Yes,Unmarried,1,7,1,3,24,Yes,No,AMEX,2,7618.8
8320-TNOHJH-48E,Male,28,20,Professional,No,0,No,55000,16.5,5.944125,3.130875,Yes,Unmarried,2,0,0,1,26,Yes,No,Visa,1,2746.3
5593-ZOVUTO-QGA,Female,65,17,Professional,No,7,No,28000,3.5,0.31752,0.66248,No,Unmarried,1,1,1,5,22,No,No,Visa,39,1116.5
0127-NJJYNR-WUP,Female,60,15,Service,No,24,No,191000,11.3,4.726677,16.856323,No,Married,2,4,0,3,28,No,Yes,Visa,19,6333.5
0256-VFLEDH-Y42,Male,29,19,Professional,No,0,No,71000,10.7,0.873655,6.723345,No,Unmarried,1,9,1,4,29,No,Yes,AMEX,11,10228.7
4080-WVWCSJ-5KU,Female,72,15,Professional,No,16,Yes,17000,9.7,0.128622,1.520378,No,Married,5,4,0,1,13,No,Yes,Mast,38,1107.2
8974-LHXTHT-IZ5,Female,48,15,Sales,Yes,2,No,27000,6.5,1.037205,0.717795,No,Married,2,11,1,3,31,No,No,Disc,10,2392.2
4563-GBQFAH-LGL,Male,33,14,Service,No,5,No,53000,5,1.01495,1.63505,No,Married,5,3,0,2,20,Yes,Yes,Mast,15,2192.7
7833-BKSOZR-8NC,Male,26,15,Sales,No,0,No,37000,11,1.61579,2.45421,No,Unmarried,3,5,1,3,28,Yes,Yes,Disc,8,2479
2833-ORNEXA-0T3,Male,75,11,Labor,No,32,Yes,21000,10.1,1.533483,0.587517,No,Married,2,15,1,1,25,Yes,No,Mast,28,2167.5
3086-WRWJTT-HZR,Female,29,17,Sales,No,0,No,47000,8.3,0.877725,3.023275,Yes,Unmarried,1,9,1,1,29,Yes,No,Disc,5,2015.6
7981-ZGZQNR-WLL,Male,30,18,Professional,No,0,No,30000,9.9,1.6038,1.3662,Yes,Married,4,5,1,4,17,No,No,Disc,8,3264.6
1090-UJJPXK-6CC,Male,74,21,Sales,No,8,Yes,9000,1,0.04023,0.04977,No,Unmarried,1,1,0,4,28,Yes,Yes,Disc,13,2490
1492-MUMVFT-GK0,Female,24,11,Professional,No,2,No,18000,8.1,0.341172,1.116828,No,Married,4,2,0,2,33,Yes,No,Mast,2,2631.5
9484-XPXYRM-EKK,Male,64,11,Professional,No,16,No,69000,7.9,2.681892,2.769108,No,Unmarried,2,0,1,1,23,No,No,Mast,33,2600.5
7442-PTTPUB-IR1,Male,74,16,Professional,Yes,17,No,51000,17.7,1.489455,7.537545,No,Married,2,8,0,3,35,No,No,Visa,38,2231.1
1833-MUWCIB-24I,Female,61,16,Professional,No,5,No,35000,26.1,3.12417,6.01083,No,Unmarried,1,3,1,2,29,No,Yes,Visa,31,4481
6700-YQAMUY-AMS,Female,20,15,Sales,No,0,No,28000,9.8,0.875336,1.868664,Yes,Married,5,1,1,2,29,No,Yes,AMEX,2,3899.7
0256-JXPOLY-RHL,Female,64,8,Labor,No,30,No,143000,10,0.2431,14.0569,No,Unmarried,1,3,1,4,26,Yes,Yes,Disc,33,2872.5
4323-JKNASP-Z5I,Female,66,16,Professional,No,14,No,80000,17.9,0.74464,13.57536,No,Married,2,4,1,4,28,Yes,Yes,Disc,31,1440.4
3198-MUUHTP-59E,Female,59,17,Sales,No,5,No,18000,8.8,1.165824,0.418176,No,Unmarried,1,0,1,3,37,No,Yes,Mast,22,2893
9758-OITZZF-IN8,Female,54,12,Sales,No,8,No,41000,8.7,0.609957,2.957043,No,Unmarried,1,8,1,2,31,No,Yes,Mast,26,1025.5
1537-EOLBHN-V36,Female,55,13,Sales,No,5,No,32000,20.9,1.725504,4.962496,No,Married,3,6,0,2,12,No,No,Disc,6,2170
