"YYYYMM","ExRet","d.p","d.y","e.p","d.e","svar","b.m","ntis","tbl","lty","ltr","tms","dfy","dfr","infl","lzrt","ogap","wtexas","ndrbl","skvw","tail","dtoy","dtoat","ygap","rdsp","tchi","avgcor","sntm","fbm"
197201,1.6271333,-3.522136248,-3.504177216,-2.896934907,-0.625201341,0.000494225,0.635356973,0.033075117,0.0338,0.0606,-0.0063,0.0268,0.0104,0.003,0,-1.89590295,0.049328489,0,0.012731095,0.058195684,0.349276125,0.948833638,0.906566849,-2.954732006,0.050156759,0.257400819,0.232671365,-0.234777121,0.173891687
197202,2.7554333,-3.547124485,-3.522136248,-2.915553009,-0.631571475,0.000284384,0.617585899,0.033029779,0.032,0.0602,0.0088,0.0282,0.0096,0.0019,0.00486618,-1.834086145,0.056795355,0,0.024651828,0.060227562,0.340957373,0.976136388,0.932653369,-2.97457635,0.026431776,1.055159983,0.13770391,-0.306236512,0.167922048
197203,0.4206667,-3.553018687,-3.547124485,-2.915115678,-0.637903009,0.000545104,0.645901988,0.031723183,0.0373,0.0613,-0.0082,0.024,0.01,0.0106,0.002421308,-1.816580095,0.060878604,0,0.014181189,0.028012022,0.342458844,0.989356555,0.94528463,-2.974044745,0.025658156,1.055159983,0.121582806,-0.323907725,0.177960846
197204,0.2384333,-3.557393432,-3.553018687,-2.910353292,-0.64704014,0.000383391,0.636783802,0.032491832,0.0371,0.0615,0.0027,0.0244,0.0094,8e-04,0.002415459,-1.815999812,0.067925896,0,0.01055957,0.070539825,0.345391035,0.984776865,0.958820278,-2.970413049,0.021621431,1.055159983,0.120705396,-0.387557062,0.19347131
197205,1.8944,-3.574520923,-3.557393432,-2.918424694,-0.656096229,0.000769052,0.632442335,0.030657066,0.0369,0.0597,0.027,0.0228,0.0093,-0.0107,0.002409639,-1.799180582,0.065214304,0,0.025362872,-0.011572029,0.357570887,0.989158301,0.965402201,-2.977919265,0.028076168,1.055159983,0.164350674,-0.518896421,0.205982522
197206,-2.3414333,-3.552458829,-3.574520923,-2.887389463,-0.665069366,0.000365352,0.654015479,0.034199389,0.0391,0.0607,-0.0065,0.0216,0.0097,-3e-04,0.002403846,-1.677472209,0.064777098,0,0.034119649,0.067890391,0.352016598,0.956530245,0.933557755,-2.946695569,0.026551264,1.055159983,0.154196888,-0.506221651,0.179965688
197207,-0.00717,-3.553705404,-3.551374726,-2.880272448,-0.673432955,0.000595487,0.657049549,0.033325093,0.0398,0.0593,0.0216,0.0195,0.0102,-0.0186,0.004796163,-1.720980183,0.060939466,0,0.024299276,0.01566392,0.362413496,0.952113256,0.929246847,-2.939578554,0.02486418,1.055159983,0.163527668,-0.49028318,0.178714928
197208,3.6075,-3.58649284,-3.552619225,-2.90478844,-0.6817044,0.000594999,0.63046704,0.031848785,0.0402,0.0595,0.0029,0.0193,0.01,0.0043,0.002386635,-1.707336356,0.071695603,0.029325513,0.03142131,0.045995381,0.367534488,0.989953878,0.96842687,-2.965036521,0.03783123,1.055159983,0.138099819,-0.567196676,0.196679323
197209,-0.7160333,-3.58053831,-3.585411087,-2.890643165,-0.689895145,0.000465712,0.637385001,0.032869775,0.0466,0.0606,-0.0083,0.014,0.0087,0.0114,0.002380952,-1.626261757,0.076616516,0,0.06538925,0.092331678,0.377220064,0.979209253,0.957915892,-2.954087338,0.019206555,1.055159983,0.146841377,-0.559695595,0.199564397
197210,0.6928,-3.582266094,-3.572992179,-2.884831122,-0.697434972,0.000858268,0.635884126,0.032353444,0.0474,0.0591,0.0234,0.0117,0.0085,-0.0133,0.004750594,-1.667587926,0.0862627,0,0.03257022,0.025707327,0.391301185,0.981520477,0.960176858,-2.94761811,0.027387468,1.055159983,0.165589675,-0.644326457,0.201466589
197211,4.6313667,-3.619380896,-3.574773282,-2.914575405,-0.704805491,0.000488456,0.596733483,0.03095225,0.0478,0.0577,0.0226,0.0099,0.0087,0.0023,0.002364066,-1.822025277,0.095235835,0,0.03239018,0.042837333,0.373007774,0.993172131,0.993172131,-2.97548234,0.031314765,1.055159983,0.163083702,-0.635374556,0.190807319
197212,0.9438,-3.623705811,-3.611946984,-2.911690146,-0.712015665,0.000517171,0.595674595,0.034203484,0.0507,0.0599,-0.0229,0.0092,0.0085,0.0225,0.002358491,-1.766004335,0.103623957,0,0.055675534,0.055103756,0.372690588,0.984318759,0.984318759,-2.973349526,0.024642628,1.055159983,0.164860696,-0.692385059,0.214998042
197301,-2.1260333,-3.604331104,-3.621590589,-2.874892255,-0.729438849,0.000515604,0.608196032,0.035647312,0.0541,0.0685,-0.0321,0.0144,0.0075,0.0267,0.002352941,-1.783678824,0.108133547,0,0.062122535,0.0052833,0.392777503,0.94990967,0.94990967,-2.937491397,0.031041763,1.055159983,0.140369385,-0.736559437,0.221220955
197302,-3.8484667,-3.564012369,-3.602223508,-2.817518653,-0.746493716,0.001264594,0.636183735,0.036299867,0.056,0.0688,0.0014,0.0128,0.0075,9e-04,0.007042254,-1.735798013,0.119577596,0,0.075681349,0.005524955,0.392406166,0.908120186,0.908120186,-2.881807143,0.03487233,0.78686274,0.196463719,-0.69658926,0.230052709
197303,-0.6168,-3.560472359,-3.561906051,-2.797281335,-0.763191024,0.001557564,0.676018128,0.036706149,0.0609,0.0686,0.0082,0.0077,0.0074,-0.0037,0.009324009,-1.696876906,0.117089697,0.014245014,0.100355545,0.020340949,0.405382454,0.90425977,0.90425977,-2.862226023,0.029056022,-1.086911828,0.239257604,-0.711347952,0.232402718
197304,-4.5280667,-3.513571937,-3.555227463,-2.734766935,-0.778805002,0.00151754,0.697719848,0.037833237,0.0626,0.0687,0.0046,0.0061,0.0083,0.0015,0.006928406,-1.697087452,0.113014804,0.058988764,0.08201864,-0.018826855,0.40905726,0.876133878,0.876133878,-2.799336705,0.038642687,-2.682554213,0.280756772,-0.834285248,0.236176778
197305,-1.925,-3.489293153,-3.508357528,-2.695268492,-0.794024661,0.003077522,0.713215962,0.039602216,0.0636,0.0703,-0.0105,0.0067,0.0077,0.0066,0.006880734,-1.764373776,0.116989086,0,0.078400947,0.022471162,0.410164297,0.857098032,0.857098032,-2.761524287,0.038949829,-2.682554213,0.344510406,-0.824687587,0.247765573
197306,-1.1169667,-3.47750642,-3.484102687,-2.668648743,-0.808857677,0.002164602,0.720974308,0.039013398,0.0719,0.071,-0.0021,-9e-04,0.0076,-0.0035,0.006833713,-1.646308807,0.11518666,0.095490716,0.07177268,0.017208599,0.408088088,0.847874869,0.847874869,-2.735372375,0.025288529,-2.682554213,0.362191409,-0.862709632,0.149438203
197307,3.2453,-3.509621169,-3.472342756,-2.684941436,-0.824679733,0.001868014,0.693976684,0.037350063,0.0801,0.076,-0.0433,-0.0041,0.0079,-0.0043,0.002262443,-1.706448609,0.116350631,-0.004842615,0.050084175,0.024152551,0.37916708,0.880859561,0.880859561,-2.7538143,0.059459707,-2.447447897,0.356411546,-0.90027143,0.149225946
197308,-3.8769,-3.467112774,-3.504487105,-2.627011421,-0.840101353,0.001095883,0.724337235,0.037388767,0.0867,0.0728,0.0391,-0.0139,0.0085,-0.0035,0.018058691,-1.61083375,0.112054452,0,0.072844494,0.040722497,0.405302882,0.843938385,0.843938385,-2.698401417,0.025251889,-2.682554213,0.291674912,-0.924139412,0.14337452
197309,3.5310667,-3.501314819,-3.462001876,-2.64618402,-0.855130799,0.000934558,0.678808996,0.034361226,0.0829,0.0703,0.0318,-0.0126,0.01,0.0038,0.002217295,-1.702888072,0.117335311,0.00243309,0.065234158,0.028224133,0.382123798,0.90054198,0.90054198,-2.714683436,0.027485056,-2.682554213,0.214011312,-0.962278932,0.143947648
197310,-0.5704667,-3.488871173,-3.490163163,-2.624723576,-0.864147597,0.001344745,0.672081791,0.03466033,0.0722,0.0689,0.0215,-0.0033,0.0081,-0.0281,0.008849558,-1.792840915,0.12214861,0.359223301,0.076314991,-0.017128304,0.375940502,0.909555957,0.909555957,-2.690417679,0.03495328,-2.133753365,0.176423877,-0.878701115,0.133271838
197311,-11.3745,-3.356964122,-3.477845497,-2.484073733,-0.872890389,0.004369748,0.781878991,0.038736339,0.0783,0.0712,-0.0183,-0.0071,0.0075,0.0261,0.006578947,-1.89757526,0.124043202,0.135714286,0.082589073,-0.003308156,0.383657396,0.781829419,0.781829419,-2.549205828,0.052147012,-2.682554213,0.254957169,-1.024033443,0.137309996
197312,1.1762667,-3.362489358,-3.346055728,-2.481120898,-0.881368459,0.005358338,0.755588463,0.013007395,0.0745,0.0726,-0.0082,-0.0019,0.008,-7e-04,0.006535948,-1.840513157,0.118603322,0.190251572,0.062419591,0.031569425,0.390898615,0.809032994,0.809032994,-2.546346683,0.048120192,-2.682554213,0.339144707,-0.671466637,0.128257848
197401,-1.4595,-3.346492702,-3.356589635,-2.462886818,-0.883605884,0.003409472,0.751446438,0.011626749,0.0777,0.074,-0.0083,-0.0037,0.0065,0.003,0.008658009,-1.783011434,0.10899319,0.380449141,0.096919452,0.032767992,0.388269037,0.858330992,0.813492441,-2.530452005,0.060424537,-2.682554213,0.355254382,-0.489299671,0.118601052
197402,-0.3941333,-3.336996685,-3.340627583,-2.451185659,-0.885811026,0.001878008,0.747097719,0.010918648,0.0712,0.0748,-0.0024,0.0036,0.0068,0.0033,0.012875536,-1.591001415,0.103189056,0.205741627,0.093132155,0.022682818,0.404057443,0.871811237,0.818227631,-2.518470406,0.026311498,-2.682554213,0.339336038,-0.486157615,0.105495674
197403,-2.8451333,-3.307610522,-3.331165765,-2.419623567,-0.887986956,0.001693635,0.815184013,0.010399936,0.0796,0.0783,-0.0292,-0.0013,0.0061,-0.0015,0.012711864,-1.592277241,0.100563728,-0.002380952,0.074355223,-0.018378539,0.404060781,0.857779669,0.805058477,-2.489242908,0.023879338,-2.682554213,0.294752538,-0.460893444,0.109410191
197404,-4.4590667,-3.261979607,-3.301813405,-2.364751499,-0.897228108,0.001729177,0.824858082,0.009657491,0.0833,0.0816,-0.0253,-0.0017,0.0062,-0.0088,0.0041841,-1.523501416,0.095105805,0.007159905,0.075461001,0.016085317,0.408922762,0.84771949,0.795616621,-2.43716518,0.026559565,-2.682554213,0.314504534,-0.474716661,0.091793375
197405,-3.3754333,-3.222089048,-3.256215902,-2.315810338,-0.906278709,0.002098746,0.860416121,0.009246923,0.0823,0.081,0.0123,-0.0013,0.0068,-0.0018,0.0125,-1.548283317,0.099868887,0.003159558,0.100542222,0.028663052,0.415118843,0.812686159,0.762736522,-2.388874909,0.026813869,-2.682554213,0.309365273,-0.525700412,0.101173599
197406,-1.9399333,-3.201584328,-3.216358373,-2.286437107,-0.915147221,0.002300369,0.860158772,0.008028169,0.079,0.0812,0.0045,0.0022,0.008,-0.033,0.008230453,-1.545856573,0.095483364,0.017322835,0.07926067,0.022996353,0.405748099,0.812929305,0.762964724,-2.359129792,0.022357419,-2.682554213,0.333688557,-0.49185705,0.047098824
197407,-8.2989667,-3.112066353,-3.193049425,-2.191441684,-0.92062467,0.004917516,0.911239322,0.006838885,0.0755,0.0823,-0.0029,0.0068,0.0076,-0.0182,0.008163265,-1.583503886,0.094322725,-0.042569659,0.098105641,0.039422888,0.407847792,0.767359634,0.720195873,-2.266641916,0.033294545,-2.682554213,0.361740619,-0.388581651,0.052178366
197408,-8.9643667,-3.00898674,-3.103603679,-2.083004917,-0.925981823,0.004791026,1.017123994,0.006555224,0.0896,0.0855,-0.0232,-0.0041,0.0077,-0.0036,0.012145749,-1.550139209,0.080921191,0.002425222,0.120386116,0.057347681,0.422129542,0.687475939,0.645222021,-2.16033626,0.028207127,-2.682554213,0.381519169,-0.451927434,0.053218866
197409,-12.4227667,-2.873517426,-3.000595083,-1.942296918,-0.931220509,0.007811713,1.135440143,0.005137479,0.0806,0.0837,0.0247,0.0031,0.0094,-0.0073,0.012,-1.63927808,0.078460603,-0.025,0.055406683,0.034267783,0.408739865,0.615838956,0.577988019,-2.019628261,0.034968149,-2.682554213,0.40849635,-0.314659329,0.055479135
197410,16.1896333,-3.023633479,-2.87259028,-2.101422084,-0.922211395,0.010084948,1.037083784,0.003638407,0.0746,0.0795,0.0489,0.0049,0.0121,0.0396,0.009881423,-1.611396585,0.072466357,-0.00082713,-0.016968013,0.060939368,0.397821993,0.711573005,0.632804032,-2.177456771,0.063159945,-2.682554213,0.438555211,-0.440952299,0.076829991
197411,-5.1913,-2.968058161,-3.022704411,-2.054924769,-0.913133392,0.003513799,1.115637022,0.007814601,0.0747,0.0771,0.0295,0.0024,0.0171,-0.0178,0.007827789,-1.501553072,0.036525497,0.007450331,-0.019356571,-0.00511362,0.417351395,0.693829487,0.588247599,-2.128918449,0.030062655,-2.682554213,0.424913913,-0.338485099,0.094853805
197412,-2.3979333,-2.946775429,-2.967132733,-2.042782225,-0.903993204,0.003814428,1.120018175,0.008771574,0.0715,0.076,0.0171,0.0045,0.0174,-0.0246,0.00776699,-1.434178512,-0.002636937,0.010682005,-0.054358283,0.055888016,0.444513887,0.691115448,0.585946563,-2.114451511,0.034596673,-2.682554213,0.394294858,-0.164292196,0.126948245
197501,11.8393333,-3.056152155,-2.940315782,-2.175254524,-0.880897631,0.004017208,0.980829627,0.008510449,0.0626,0.0796,0.0225,0.017,0.0198,0.0371,0.003853565,-1.67086521,-0.019183719,-0.004065041,-0.053993298,0.061943881,0.399232805,0.789190947,0.669097651,-2.247575185,0.07741683,-2.41425697,0.324521005,-0.105754736,0.105081369
197502,6.2876667,-3.107892283,-3.049731225,-2.250331786,-0.857560497,0.00217903,0.93390163,0.011652332,0.055,0.0788,0.0131,0.0238,0.0203,6e-04,0.007677543,-1.616783573,-0.045222351,0.009795918,-0.058178113,0.011411309,0.396737605,0.828847318,0.702719407,-2.321628668,0.038671092,-0.51936202,0.304431945,-0.172161537,0.104445742
197503,1.9439,-3.122976916,-3.101515043,-2.289002137,-0.833974779,0.002402615,0.972466315,0.02046695,0.0549,0.0824,-0.0267,0.0275,0.0181,0.002,0.003809524,-1.645791514,-0.05904251,0.007275667,-0.078511885,0.00298963,0.399796337,0.883012231,0.730388894,-2.363460048,0.037855415,0.551567691,0.269812644,-0.177106677,0.1128448
197504,4.4749,-3.165533229,-3.119351344,-2.354702263,-0.810830965,0.002313778,0.909489371,0.022496224,0.0561,0.0852,-0.0182,0.0291,0.0163,0.013,0.003795066,-1.530765423,-0.059797054,-0.004815409,-0.06129893,0.065114178,0.402474523,0.94868152,0.780964153,-2.433790669,0.034393006,0.820053667,0.272221863,-0.297455606,0.104251206
197505,4.6834667,-3.205074087,-3.161918048,-2.417766332,-0.787307754,0.001807172,0.8975237,0.022953772,0.0523,0.0836,0.0212,0.0313,0.0179,-0.0106,0.005671078,-1.58455571,-0.065516978,0.005645161,-0.057166759,0.033510197,0.394113362,0.968150569,0.791375868,-2.495282775,0.042550656,1.055159983,0.271044552,-0.393151916,0.120318707
197506,4.177,-3.244843018,-3.201474625,-2.481445894,-0.763397123,0.001353355,0.84983902,0.022961696,0.0534,0.0813,0.0292,0.0279,0.0185,0.0012,0.007518797,-1.597787463,-0.061897739,0.000801925,-0.063060079,0.061381012,0.400613785,1,0.835780165,-2.557109798,0.026691475,1.055159983,0.247277468,-0.460196731,-0.04277329
197507,-7.0612333,-3.174791552,-3.244843018,-2.419805329,-0.754986222,0.001244404,0.898365624,0.025627896,0.0613,0.0829,-0.0087,0.0216,0.0171,0.0057,0.01119403,-1.628775097,-0.054819874,0.000801282,0.008419122,0.042852171,0.396833301,0.942958234,0.790634211,-2.497321772,0.028635416,1.055159983,0.245029122,-0.445318291,-0.056438269
197508,-2.1029667,-3.15349598,-3.174791552,-2.406990724,-0.746505256,0.002343136,0.894246654,0.026366378,0.0644,0.0844,-0.0068,0.02,0.0164,-0.0107,0.001845018,-1.535400154,-0.047328108,0.001601281,-0.013608416,0.049229931,0.405856878,0.947301573,0.794275934,-2.487648627,0.029441128,1.055159983,0.290821761,-0.312922659,-0.061059238
197509,-3.76,-3.118236104,-3.15349598,-2.380285647,-0.737950458,0.002304625,0.940948254,0.027919523,0.0642,0.0862,-0.0098,0.022,0.0166,-0.0028,0.005524862,-1.467369861,-0.037087915,0.006394884,-0.022405549,-0.016113799,0.431629926,0.900284642,0.754854046,-2.461220264,0.018213842,0.259765272,0.31348455,-0.282784292,-0.057735035
197510,5.9888333,-3.180752887,-3.120935161,-2.431548575,-0.749204313,0.002154582,0.893497919,0.025898458,0.0596,0.0819,0.0475,0.0223,0.0176,0.0078,0.005494505,-1.459086076,-0.035555084,0.048451152,-0.033644124,0.016994545,0.444573343,0.948095395,0.794941523,-2.509805073,0.031853345,0.229169468,0.349189639,-0.475366903,-0.046516915
197511,2.5522333,-3.207866939,-3.183459249,-2.447475298,-0.760391641,0.000812685,0.867928474,0.02462248,0.0548,0.0838,-0.0109,0.029,0.0178,0.0021,0.007285974,-1.492476148,-0.037000308,0.021969697,-0.013820915,0.019666359,0.45279938,0.976026582,0.818360749,-2.524899195,0.024656811,0.516570847,0.309806257,-0.567445603,-0.04089017
197512,-1.5018333,-3.199005804,-3.210580645,-2.427489556,-0.771516248,0.0013308,0.876338851,0.023711966,0.0544,0.0805,0.039,0.0261,0.0177,0.0052,0.003616637,-1.449343637,-0.026019199,-0.008895478,-0.025556139,-0.030015001,0.466773421,0.966659484,0.810506799,-2.504450597,0.019935553,0.80856612,0.299888939,-0.649287437,-0.034653518
197601,11.6084667,-3.309916182,-3.198101322,-2.510413008,-0.799503174,0.001978283,0.765933886,0.021852182,0.0487,0.0802,0.009,0.0315,0.0181,0.0098,0.001801802,-1.701247196,-0.015278842,-0.008227375,-0.019440292,0.084698334,0.396511227,1,0.927336693,-2.584963739,0.051291126,1.055159983,0.283232212,-0.607179067,-0.045674268
197602,-0.9822667,-3.297542361,-3.309009805,-2.470864297,-0.826678065,0.001221439,0.76803652,0.022233093,0.0488,0.0802,0.0062,0.0314,0.0169,-1e-04,0.003597122,-1.770259328,-0.008058852,-0.000754148,0.003268555,-0.021934707,0.401741594,0.977920106,0.924797946,-2.545879,0.052164255,0.546214834,0.296236604,-0.550859135,-0.068594719
197603,2.8473333,-3.326867024,-3.296639515,-2.473778759,-0.853088265,0.001265716,0.784031217,0.015072131,0.05,0.0792,0.0166,0.0292,0.016,9.99999999999994e-05,0.001792115,-1.632573076,-0.00866221,0.001509434,0.024467103,0.042376492,0.419319838,0.990329069,0.950318532,-2.54823667,0.027103929,1.055159983,0.264633983,-0.70819776,-0.067443998
197604,-1.366,-3.30950811,-3.320564433,-2.440266311,-0.869241799,0.001007132,0.78607614,0.014239485,0.0486,0.0797,0.0018,0.0311,0.0154,-0.0033,0.003577818,-1.589377952,-0.006202382,0.001507159,0.015428203,0.021108972,0.427194357,0.985984451,0.947846344,-2.513144956,0.018931442,0.792808697,0.258716822,-0.789671168,-0.074037433
197605,-1.2449333,-3.288773727,-3.303242318,-2.403835922,-0.884937805,0.00093647,0.803502763,0.014148321,0.052,0.0821,-0.0158,0.0301,0.0128,0.0055,0.007130125,-1.537824196,-0.004681554,-0.005267118,-0.002812829,0.026374398,0.432453454,0.964600107,0.927289151,-2.479870608,0.021126501,0.003547141,0.256608784,-0.652937503,-0.079642157
197606,3.9450667,-3.322660632,-3.282549611,-2.422456038,-0.900204594,0.000971582,0.781427631,0.018925031,0.0541,0.0807,0.0208,0.0266,0.0127,-0.0058,0.005309735,-1.497507162,-0.006350829,0.011346445,0.009429752,0.078930475,0.448669344,0.991849815,0.953484834,-2.498119941,0.026065467,-0.016780898,0.257171929,-0.657267889,0.064726485
197607,-1.1560333,-3.306625715,-3.31471357,-2.403615391,-0.903010324,0.000487152,0.795823854,0.018842771,0.0523,0.0805,0.0078,0.0282,0.0126,0.0071,0.00528169,-1.464041236,-0.003287042,-0.005983545,0.029481513,0.002650649,0.454103529,0.973724548,0.936236569,-2.479001118,0.023843811,-0.525726047,0.224250957,-0.690177758,0.064790394
197608,-0.2684333,-3.293604397,-3.298741312,-2.387840078,-0.905764319,0.000744522,0.804732269,0.020629527,0.0514,0.079,0.0211,0.0276,0.0119,0.002,0.00525394,-1.423859839,0.000841432,0.007524454,-0.009467165,0.046225071,0.478296578,0.962945382,0.925872397,-2.462669219,0.023280195,-0.525726047,0.218446895,-0.654576521,0.066792635
197609,2.0187667,-3.308170308,-3.285781672,-2.399702302,-0.908468006,0.000890688,0.791363274,0.023782657,0.0508,0.0781,0.0145,0.0273,0.0102,0.0022,0.003484321,-1.442536187,0.00105001,-0.005227782,0.014341774,0.022418538,0.471040845,0.975758531,0.94151374,-2.472859822,0.018669316,-0.525726047,0.223340511,-0.517490461,0.078782042
197610,-2.4311,-3.26851584,-3.291001653,-2.364729333,-0.903786506,0.001269993,0.812079633,0.025569126,0.0492,0.0779,0.0084,0.0287,0.0097,-0.0014,0.005208333,-1.454295448,-0.001568743,0,0.035356338,0.053096175,0.474918067,0.950866682,0.917495484,-2.436212435,0.017123756,-0.525726047,0.281705648,-0.548290862,0.073926778
197611,-0.4999333,-3.243834572,-3.25163949,-2.344591269,-0.899243304,0.001117925,0.827262938,0.027895429,0.0475,0.0749,0.0339,0.0274,0.0098,-0.002,0.001727116,-1.524451034,0.011152184,0.004504505,0.019964687,-0.047786508,0.466830581,0.933414795,0.900656081,-2.414956531,0.025800836,-1.074526895,0.29810369,-0.50988217,0.085024846
197612,5.015,-3.278401804,-3.227235844,-2.383574337,-0.894827467,0.000576227,0.779973125,0.028566554,0.0435,0.0721,0.0327,0.0286,0.0114,0.002,0.003448276,-1.523552276,0.018804878,0.005979073,0.034652886,0.044883605,0.468247592,0.990007785,0.955262908,-2.450017294,0.024865957,-0.525726047,0.274457574,-0.380133358,0.081356806
197701,-5.3504,-3.215092439,-3.266944237,-2.326020362,-0.889072078,0.00069563,0.821065205,0.029599797,0.0462,0.0764,-0.0388,0.0302,0.0112,0.0085,0.005154639,-1.564435759,0.00965725,0.03268945,0.0145909,0.015781647,0.447967082,0.940460588,0.907454597,-2.395639703,0.037424599,-1.070883203,0.234918147,-0.374510055,0.064754193
197702,-1.9529667,-3.181868752,-3.203767075,-2.298456181,-0.88341257,0.000334676,0.836803998,0.027970217,0.0467,0.0775,-0.0049,0.0308,0.0108,0.0029,0.01025641,-1.481695752,0.022928661,0,0.002682753,0.0363627,0.451364398,0.922772199,0.890386992,-2.369753063,0.019496209,-2.176763085,0.178149596,-0.394151488,0.055514563
